url_key,name,description,categories_slug,status,sku,weight,inventory_sources,inventories,price,tax_category_id,images,meta_title,meta_description,new,featured,visible_individually,cost,width,height,depth,type,attribute_family_name,guest_checkout,meta_keywords,short_description,special_price,special_price_from,special_price_to,color,material,size,"product type",pattern,gender,"package contains",model,style,user_id,country,delivery_charge
Generic-Printed-Ceramic-Coffee-Mug-1-Pieces-White-11oz-PID29472,"Generic Printed Ceramic Coffee Mug - 1 Pieces, White, 11oz","Can be used as a coffee mug (Hot and  Cold).  <br>Ideal Gift for any occasion. <br>Quantity: 1pc, <br> Material: Ceramic, <br> Color: White,  <br>Size: 11 oz., <br>Disclaimer: The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",mugs,1,BSB15MugMYYYug-ILoveMusic,435,default,25,228,,"https://live.staticflickr.com/65535/50096486788_3188396096_o_d.jpg,https://live.staticflickr.com/65535/50096486203_30568b4037_o_d.jpg","Generic Printed Ceramic Coffee Mug - 1 Pieces, White, 11oz","Can be used as a coffee mug (Hot and  Cold).  <br>Ideal Gift for any occasion. <br>Quantity: 1pc, <br> Material: Ceramic, <br> Color: White,  <br>Size: 11 oz., <br>Disclaimer: The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",0,0,1,,,,,simple,Default,1,,"Can be used as a coffee mug (Hot and  Cold).  ",,,,White,Ceramic,"11 Oz",,,,,,,1,IN,0
Green-Decorative-Radium-Wall-Sticker-PID31520,"Generic Green Decorative Radium Wall Sticker","Green Decorative Radium Wall Sticker <br> Color: Green,  <br> Material: Vinyl ,  <br> Installetion Type:  Peel And Stick ,  <br>Finished OutPut Size: 69X48cm <br>Decorative Green Vinyl Wall Sticker<br>Relaxing and Calming Light Source  avoid the use of electric night  lights or opening of the blinds that allow for disturbing light and noises.",home_accessories,1,BSB32DYYYK-NG-390,120,default,50,194,,"https://live.staticflickr.com/65535/50750671851_2164465021_o_d.jpg,https://live.staticflickr.com/65535/50750671821_b3819e536f_o_d.jpg,https://live.staticflickr.com/65535/50750773927_4e8dc62e6b_o_d.jpg,https://live.staticflickr.com/65535/50749928903_d9db70201d_o_d.jpg","Generic Green Decorative Radium Wall Sticker","Green Decorative Radium Wall Sticker <br> Color: Green,  <br> Material: Vinyl ,  <br> Installetion Type:  Peel And Stick ,  <br>Finished OutPut Size: 69X48cm <br>Decorative Green Vinyl Wall Sticker<br>Relaxing and Calming Light Source  avoid the use of electric night  lights or opening of the blinds that allow for disturbing light and noises.",0,0,1,,,,,simple,Default,1,,"Green Decorative Radium Wall Sticker ",,,,Green,Vinyl,"Finished OutPut Size: 69X48cm",,,,,,,1,IN,0
Generic-Multicolor-Surat-Word-Night-Lamp-Screwless-PID33568,"Generic Multicolor Surat Word Night Lamp (Screwless)","Multicolor Surat Word Night Lamp<br>Color: Multi Color, <br>Power Source: AC Adapter<br>Extremely cool and 3D illusion, Design is Laser engraved on 4 mm thick Acrylic glass.<br>Ideal for living room, bedroom,birthday gift, bars, shop, coffee shop, hotel etc<br>Low energy consumption.<br> Made of safety material .<br>No foul odors or chemically powder coatings.",night_lamps,1,BSL3YYY4,150,default,100,129,,"https://live.staticflickr.com/65535/50904073747_65d149cda4_o_d.jpg,https://live.staticflickr.com/65535/50903249558_418df2caa7_o_d.jpg","Generic Multicolor Surat Word Night Lamp (Screwless)","Multicolor Surat Word Night Lamp<br>Color: Multi Color, <br>Power Source: AC Adapter<br>Extremely cool and 3D illusion, Design is Laser engraved on 4 mm thick Acrylic glass.<br>Ideal for living room, bedroom,birthday gift, bars, shop, coffee shop, hotel etc<br>Low energy consumption.<br> Made of safety material .<br>No foul odors or chemically powder coatings.",0,0,1,,,,,simple,Default,1,,"Multicolor Surat Word Night Lamp",,,,Multicolor,,,,,,,,,1,IN,0
Generic-Usb-Powered-Clock-Led-Display-Snooze-Time-Temperature-Alarm-Clock-Mirror-Digital-Clock-PID35360,"Generic Usb Powered Clock Led Display Snooze Time Temperature Alarm Clock Mirror Digital Clock","Usb Powered Clock Led Display Snooze Time Temperature Alarm Clock Mirror Digital Clock<br> When The External Power Supply Is Powered Off, The Hold Time And Various Settings Are Unchanged.<br>The Time After The External Power Supply Is Cut Off Is Not Displayed, So As To Avoid Repeating The Settings Next Time.<br> You Can Also Use It As A Mirror For Your Beauty And Makeup While Watching The Time.<br> The Specially Designed Mirror Surface Is Not Easy To Be Stained With Ash Which Can Be Cleaned With A Single Rub To Restore The Original Clean Appearance.<br><b>Color:</b>Assorted.",home_accessories,1,BSCHNKH1336,128,default,4,228,,"https://live.staticflickr.com/65535/51164092900_c9c34fb276_o_d.jpg,https://live.staticflickr.com/65535/51162323147_02839b807e_o_d.jpg,https://live.staticflickr.com/65535/51162323177_bfbf788f07_o_d.jpg,https://live.staticflickr.com/65535/51164092925_786a09fe92_o_d.jpg","Generic Usb Powered Clock Led Display Snooze Time Temperature Alarm Clock Mirror Digital Clock","Usb Powered Clock Led Display Snooze Time Temperature Alarm Clock Mirror Digital Clock<br> When The External Power Supply Is Powered Off, The Hold Time And Various Settings Are Unchanged.<br>The Time After The External Power Supply Is Cut Off Is Not Displayed, So As To Avoid Repeating The Settings Next Time.<br> You Can Also Use It As A Mirror For Your Beauty And Makeup While Watching The Time.<br> The Specially Designed Mirror Surface Is Not Easy To Be Stained With Ash Which Can Be Cleaned With A Single Rub To Restore The Original Clean Appearance.<br><b>Color:</b>Assorted.",0,0,1,,,,,simple,Default,1,,"Usb Powered Clock Led Display Snooze Time Temperature Alarm Clock Mirror Digital Clock",,,,Assorted,,,"Home And Kitchen Accessories",,Unisex,,,,1,IN,0
Generic-Cotton-Double-Bed-Sheet-King-Size-228X254Cm-with-2-Pillow-Covers-Color-Multi-Color-Material-Cotton-PID36128,"Generic Cotton Double Bed Sheet King Size 228X254Cm with 2 Pillow Covers (Color: Multi Color, Material: Cotton)","Cotton Double Bed Sheet <br>Material: Cotton, <br> Color: Multi Color, <br> Thread Count: 210<br>Bed Sheet: King Size 228X254 Cm, Pillows: 43X68 Cm<br> Pack Contents: 1 Double Bedsheet With 2 Pillow Covers<br> Disclaimer: The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",home_furnishing,1,BSB46BEDJYYYC_92,880,default,47,623,,"https://live.staticflickr.com/65535/51335847561_bf79c5b7e4_o_d.jpg,https://live.staticflickr.com/65535/51335120752_1bb848b2b8_o_d.jpg","Generic Cotton Double Bed Sheet King Size 228X254Cm with 2 Pillow Covers (Color: Multi Color, Material: Cotton)","Cotton Double Bed Sheet <br>Material: Cotton, <br> Color: Multi Color, <br> Thread Count: 210<br>Bed Sheet: King Size 228X254 Cm, Pillows: 43X68 Cm<br> Pack Contents: 1 Double Bedsheet With 2 Pillow Covers<br> Disclaimer: The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",0,0,1,,,,,simple,Default,1,,"Cotton Double Bed Sheet ",,,,"Multi color",Cotton,,,,,"1 Double Bedsheet With 2 Pillow Covers",,,1,IN,0
Generic-Cotton-Double-Bed-Sheet-with-2-Pillow-Covers-Color-Multi-Color-PID38432,"Generic Cotton Double Bed Sheet with 2 Pillow Covers (Color: Multi Color)","Generic Cotton Double Bed Sheet with 2 Pillow Covers (Color: Multi Color)<br>Bedsheet: 215x240cm, <br>Pillows: 43x69 cm<br>Thread Count: 160<br>Wash care: Machine wash or Hand wash. Do not bleach, Do not tumble dry, Do not soak for long time.<br>Disclaimer: The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",home_furnishing,1,BS42BERYYYING_RED_H24,750,default,49,488,,"https://live.staticflickr.com/65535/51830091749_1ea5bfc0a7_o_d.jpg,https://live.staticflickr.com/65535/51828794387_c1e8a0e8f9_o_d.jpg,https://live.staticflickr.com/65535/51829750161_81fe626898_o_d.jpg","Generic Cotton Double Bed Sheet with 2 Pillow Covers (Color: Multi Color)","Generic Cotton Double Bed Sheet with 2 Pillow Covers (Color: Multi Color)<br>Bedsheet: 215x240cm, <br>Pillows: 43x69 cm<br>Thread Count: 160<br>Wash care: Machine wash or Hand wash. Do not bleach, Do not tumble dry, Do not soak for long time.<br>Disclaimer: The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",0,0,1,,,,,simple,Default,1,,"Generic Cotton Double Bed Sheet with 2 Pillow Covers (Color: Multi Color)",,,,"Multi color",Cotton,"Bedsheet: 215X240cm, Pillows: 43x69cm",,,,,,,1,IN,0
Generic-Artificial-Orange-Rose-Vine-Flowers-Plants-Artificial-Flower-Creeper-Hanging-Rose-For-Home-Decoration-Color-Orange-Material-Silk-Polyester-PID38688,"Generic Artificial Orange Rose Vine Flowers Plants Artificial Flower Creeper Hanging Rose For Home Decoration (Color: Orange, Material: Silk Polyester)","Artificial Orange Rose Vine Flowers Plants Artificial Flower Creeper Hanging Rose For Home Decoration<br>Color: Orange, <br>Material: Silk Polyester<br>Type: Flower-Creeper, <br>Length: 7.5 Feet<br>Suitable For: A Great Choice For Decorating Weddings, Parties, Festivals, Homes, Gardens And Other Outdoor And Indoors Occasions, Ideal For Adding A Natural Touch To Your Decor",home_accessories,1,"BSB21HDSYYYmallrosecreeper_ Orange",100,default,25,397,,"https://live.staticflickr.com/65535/51854342015_532eae1590_o_d.jpg,https://live.staticflickr.com/65535/51853683136_6ec93f096d_o_d.jpg","Generic Artificial Orange Rose Vine Flowers Plants Artificial Flower Creeper Hanging Rose For Home Decoration (Color: Orange, Material: Silk Polyester)","Artificial Orange Rose Vine Flowers Plants Artificial Flower Creeper Hanging Rose For Home Decoration<br>Color: Orange, <br>Material: Silk Polyester<br>Type: Flower-Creeper, <br>Length: 7.5 Feet<br>Suitable For: A Great Choice For Decorating Weddings, Parties, Festivals, Homes, Gardens And Other Outdoor And Indoors Occasions, Ideal For Adding A Natural Touch To Your Decor",0,0,1,,,,,simple,Default,1,,"Artificial Orange Rose Vine Flowers Plants Artificial Flower Creeper Hanging Rose For Home Decoration",,,,Orange,"Silk Polyester","7.5 Feet",,,,,,,1,IN,0
Generic-Pack-Of-3-Baby-With-Smile-One-Side-Printed-Rectangle-Designer-Keychain-White-PID38944,"Generic Pack Of 3_ Baby With Smile One Side Printed Rectangle Designer Keychain (White)","Generic Pack Of 3_ Baby With Smile One Side Printed Rectangle Designer Keychain<br>Color: White, <br>Shape:Rectangular, <br>Material:MDF Wooden<br>Evergreen Gift For Any Occasion Or Without Occasion<br>Perfect gift for birthdays, anniversaries, wedding, house warming, for your loved ones, for your best friends, wedding anniversary, onam and suitable for all occasions",keychain_holders,1,BSCKEY1004,35,default,50,156,,"https://live.staticflickr.com/65535/51927615998_4a3c10eca5_o_d.jpg,https://live.staticflickr.com/65535/51927522496_e5fe80b6c9_o_d.jpg","Generic Pack Of 3_ Baby With Smile One Side Printed Rectangle Designer Keychain (White)","Generic Pack Of 3_ Baby With Smile One Side Printed Rectangle Designer Keychain<br>Color: White, <br>Shape:Rectangular, <br>Material:MDF Wooden<br>Evergreen Gift For Any Occasion Or Without Occasion<br>Perfect gift for birthdays, anniversaries, wedding, house warming, for your loved ones, for your best friends, wedding anniversary, onam and suitable for all occasions",0,0,1,,,,,simple,Default,1,,"Generic Pack Of 3_ Baby With Smile One Side Printed Rectangle Designer Keychain",,,,White,"MDF Wooden",,,,,,,Rectangular,1,IN,0
Generic-Cotton-Single-Bedsheet-With-1-Pillow-Cover-Color-Multi-color-PID39712,"Generic Cotton Single Bedsheet With 1 Pillow Cover (Color:Multi color)","Cotton Single Bedsheet With 1 Pillow Cover (Color:Multi color)<br>Bedsheet:60X90 inches, <br>Pillows:17X27 inches <br>Thread Count:300<br>Wash care:Machine wash or Hand wash. Do not bleach, Do not tumble dry, Do not soak for long time.<br>Disclaimer:The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",home_furnishing,1,BSB66HKBT_275_SS_072,750,default,50,425,,"https://live.staticflickr.com/65535/52028956375_8ba370e192_o_d.jpg,https://live.staticflickr.com/65535/52028956375_8ba370e192_o_d.jpg","Generic Cotton Single Bedsheet With 1 Pillow Cover (Color:Multi color)","Cotton Single Bedsheet With 1 Pillow Cover (Color:Multi color)<br>Bedsheet:60X90 inches, <br>Pillows:17X27 inches <br>Thread Count:300<br>Wash care:Machine wash or Hand wash. Do not bleach, Do not tumble dry, Do not soak for long time.<br>Disclaimer:The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",0,0,1,,,,,simple,Default,1,,"Cotton Single Bedsheet With 1 Pillow Cover (Color:Multi color)",,,,"Multi color",Cotton,"Bedsheet:60X90, Pillows:17X27",,,,,,,1,IN,0
Generic-Printed-Ceramic-Coffee-Mug-1-Pieces-White-11oz-PID29473,"Generic Printed Ceramic Coffee Mug - 1 Pieces, White, 11oz","Can be used as a coffee mug (Hot and  Cold).  <br>Ideal Gift for any occasion. <br>Quantity: 1pc, <br> Material: Ceramic, <br> Color: White,  <br>Size: 11 oz., <br>Disclaimer: The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",mugs,1,BSB15MugMYYYug-ILoveMyBFrnds,435,default,25,228,,"https://live.staticflickr.com/65535/50097061181_15877ebda9_o_d.jpg,https://live.staticflickr.com/65535/50097294782_12a83240af_o_d.jpg","Generic Printed Ceramic Coffee Mug - 1 Pieces, White, 11oz","Can be used as a coffee mug (Hot and  Cold).  <br>Ideal Gift for any occasion. <br>Quantity: 1pc, <br> Material: Ceramic, <br> Color: White,  <br>Size: 11 oz., <br>Disclaimer: The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",0,0,1,,,,,simple,Default,1,,"Can be used as a coffee mug (Hot and  Cold).  ",,,,White,Ceramic,"11 Oz",,,,,,,1,IN,0
Green-Decorative-Radium-Wall-Sticker-PID31521,"Generic Green Decorative Radium Wall Sticker","Green Decorative Radium Wall Sticker <br> Color: Green,  <br> Material: Vinyl ,  <br> Installetion Type:  Peel And Stick ,  <br>Finished OutPut Size: 96X39cm <br>Decorative Green Vinyl Wall Sticker<br>Relaxing and Calming Light Source  avoid the use of electric night  lights or opening of the blinds that allow for disturbing light and noises.",home_accessories,1,BSB32DYYYK-NG-391,120,default,50,182,,"https://live.staticflickr.com/65535/50750773882_1762bec4cf_o_d.jpg,https://live.staticflickr.com/65535/50750671726_a1d54891c1_o_d.jpg,https://live.staticflickr.com/65535/50750773837_5833e6cc2d_o_d.jpg,https://live.staticflickr.com/65535/50750671776_a800d6c045_o_d.jpg","Generic Green Decorative Radium Wall Sticker","Green Decorative Radium Wall Sticker <br> Color: Green,  <br> Material: Vinyl ,  <br> Installetion Type:  Peel And Stick ,  <br>Finished OutPut Size: 96X39cm <br>Decorative Green Vinyl Wall Sticker<br>Relaxing and Calming Light Source  avoid the use of electric night  lights or opening of the blinds that allow for disturbing light and noises.",0,0,1,,,,,simple,Default,1,,"Green Decorative Radium Wall Sticker ",,,,Green,Vinyl,"Finished OutPut Size: 96X39cm",,,,,,,1,IN,0
Generic-Multicolor-Raksha-Bandhan-Day-Night-Lamp-Screwless-PID33569,"Generic Multicolor Raksha Bandhan Day Night Lamp (Screwless)","Multicolor Raksha Bandhan Day Night Lamp<br>Color: Multi Color, <br>Power Source: AC Adapter<br>Extremely cool and 3D illusion, Design is Laser engraved on 4 mm thick Acrylic glass.<br>Ideal for living room, bedroom,birthday gift, bars, shop, coffee shop, hotel etc<br>Low energy consumption.<br> Made of safety material .<br>No foul odors or chemically powder coatings.",night_lamps,1,BSL3YYY5,150,default,100,129,,"https://live.staticflickr.com/65535/50903951621_e8125492cd_o_d.jpg,https://live.staticflickr.com/65535/50903249553_530defdac2_o_d.jpg,https://live.staticflickr.com/65535/50903249513_e2c279a8e9_o_d.jpg,https://live.staticflickr.com/65535/50903249488_254a38af73_o_d.jpg,https://live.staticflickr.com/65535/50903951476_81096656b4_o_d.jpg,https://live.staticflickr.com/65535/50903951571_63f426c955_o_d.jpg","Generic Multicolor Raksha Bandhan Day Night Lamp (Screwless)","Multicolor Raksha Bandhan Day Night Lamp<br>Color: Multi Color, <br>Power Source: AC Adapter<br>Extremely cool and 3D illusion, Design is Laser engraved on 4 mm thick Acrylic glass.<br>Ideal for living room, bedroom,birthday gift, bars, shop, coffee shop, hotel etc<br>Low energy consumption.<br> Made of safety material .<br>No foul odors or chemically powder coatings.",0,0,1,,,,,simple,Default,1,,"Multicolor Raksha Bandhan Day Night Lamp",,,,Multicolor,,,,,,,,,1,IN,0
