url_key,name,description,categories_slug,status,sku,weight,inventory_sources,inventories,price,tax_category_id,images,meta_title,meta_description,new,featured,visible_individually,cost,width,height,depth,type,attribute_family_name,guest_checkout,meta_keywords,short_description,special_price,special_price_from,special_price_to,color,gender,material,size,model,style,product_type,pattern,package_contains,user_id,country,delivery_charge
generic-ceramic-38th-anniversary-printed-coffee-mug-color-white-capacity-330ml-pid40598,"Generic Ceramic 38th Anniversary Printed Coffee Mug (Color: White, Capacity:330ml)","Ceramic 38th Anniversary Printed Coffee Mug<br>Color: White, <br>Material: Ceramic, <br>Package Contents: 1 Pc Mug<br>Mug Design:38th Anniversary<br>Size:11oz,<br> Capacity: 330ml<br>Disclaimer:The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",mugs,1,BSB68MRPMUG1038,299.00000000,default,100,228,,"https://live.staticflickr.com/65535/52164656138_51d1fb2cef_o_d.jpg,https://live.staticflickr.com/65535/52163574092_c33e88969c_o_d.jpg,https://live.staticflickr.com/65535/52163574127_690ceddd61_o_d.jpg,https://live.staticflickr.com/65535/52163574157_61b955907d_o_d.jpg","Generic Ceramic 38th Anniversary Printed Coffee Mug (Color: White, Capacity:330ml)","Ceramic 38th Anniversary Printed Coffee Mug<br>Color: White, <br>Material: Ceramic, <br>Package Contents: 1 Pc Mug<br>Mug Design:38th Anniversary<br>Size:11oz,<br> Capacity: 330ml<br>Disclaimer:The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",0,0,1,,,,,simple,Default,1,,"Ceramic 38th Anniversary Printed Coffee Mug",,,,White,,Ceramic,,,,,"38th Anniversary",,1,IN,0
generic-pack-of-3-mini-dustpan-supadi-with-brush-for-home-cleaning-color-assorted-pid37271,"Generic Pack Of_3 Mini Dustpan Supadi With Brush For Home Cleaning (Color: Assorted)","Generic Pack Of_3 Mini Dustpan Supadi With Brush For Home Cleaning (Color: Assorted)<br>dual purpose use, you can collect the dust in supdi and use the brush for other purpose as well.<br>both supdi and brush can attach them self so that it looks single piece and you can carry easily.<br>light weight and mini design for easy storage and perfect solution for small problems.<br>easy to hang on the hook so that it comes handy when you need.",home-accessories,1,BSCCHNKH1207,171.00000000,default,3,129,,"https://live.staticflickr.com/65535/51096899285_24d56209d6_o_d.jpg,https://live.staticflickr.com/65535/51096173744_024bdec251_o_d.jpg,https://live.staticflickr.com/65535/51096637623_63683a9982_o_d.jpg,https://live.staticflickr.com/65535/51096173794_5e877807d3_o_d.jpg,https://live.staticflickr.com/65535/51096899235_433502e653_o_d.jpg","Generic Pack Of_3 Mini Dustpan Supadi With Brush For Home Cleaning (Color: Assorted)","Generic Pack Of_3 Mini Dustpan Supadi With Brush For Home Cleaning (Color: Assorted)<br>dual purpose use, you can collect the dust in supdi and use the brush for other purpose as well.<br>both supdi and brush can attach them self so that it looks single piece and you can carry easily.<br>light weight and mini design for easy storage and perfect solution for small problems.<br>easy to hang on the hook so that it comes handy when you need.",0,0,1,,,,,simple,Default,1,,"Generic Pack Of_3 Mini Dustpan Supadi With Brush For Home Cleaning (Color: Assorted)",,,,Assorted,Unisex,,,,,"Home and Kitchen Accessories",,,1,IN,0
generic-pack-of-3-nail-clipper-large-color-assorted-pid37527,"Generic Pack Of_3 Nail Clipper Large (Color: Assorted)","Pack Of_3 Nail Clipper Large<br>Size: Large, <br>Packing Contains: 3 Pcs<br>Comes with cover<br>Wrapped and sealed<br>Cutting Nail too close may cause injury, Keep it away from children; All family members must have separate nail cutters to maintain hygiene just like tooth brush.",personal-care,1,BSCHNMIX1002,154.00000000,default,3,133,,"https://live.staticflickr.com/65535/51631079684_95ee26a85a_o_d.jpg,https://live.staticflickr.com/65535/51630430446_2547fd0a30_o_d.jpg,https://live.staticflickr.com/65535/51631282195_73cddea4a0_o_d.jpg,https://live.staticflickr.com/65535/51631079649_510e21a286_o_d.jpg,https://live.staticflickr.com/65535/51631282240_28b244ba11_o_d.jpg","Generic Pack Of_3 Nail Clipper Large (Color: Assorted)","Pack Of_3 Nail Clipper Large<br>Size: Large, <br>Packing Contains: 3 Pcs<br>Comes with cover<br>Wrapped and sealed<br>Cutting Nail too close may cause injury, Keep it away from children; All family members must have separate nail cutters to maintain hygiene just like tooth brush.",0,0,1,,,,,simple,Default,1,,"Pack Of_3 Nail Clipper Large",,,,Assorted,Unisex,,,,,,,3,1,IN,0
generic-ceramic-39th-anniversary-printed-coffee-mug-color-white-capacity-330ml-pid40599,"Generic Ceramic 39th Anniversary Printed Coffee Mug (Color: White, Capacity:330ml)","Ceramic 39th Anniversary Printed Coffee Mug<br>Color: White, <br>Material: Ceramic, <br>Package Contents: 1 Pc Mug<br>Mug Design:39th Anniversary<br>Size:11oz,<br> Capacity: 330ml<br>Disclaimer:The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",mugs,1,BSB68MRPMUG1039,299.00000000,default,100,228,,"https://live.staticflickr.com/65535/52163628487_37595115de_o_d.jpg,https://live.staticflickr.com/65535/52163574092_c33e88969c_o_d.jpg,https://live.staticflickr.com/65535/52163574127_690ceddd61_o_d.jpg,https://live.staticflickr.com/65535/52163574157_61b955907d_o_d.jpg","Generic Ceramic 39th Anniversary Printed Coffee Mug (Color: White, Capacity:330ml)","Ceramic 39th Anniversary Printed Coffee Mug<br>Color: White, <br>Material: Ceramic, <br>Package Contents: 1 Pc Mug<br>Mug Design:39th Anniversary<br>Size:11oz,<br> Capacity: 330ml<br>Disclaimer:The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",0,0,1,,,,,simple,Default,1,,"Ceramic 39th Anniversary Printed Coffee Mug",,,,White,,Ceramic,,,,,"39th Anniversary",,1,IN,0
generic-rainbow-color-led-glass-cup-color-assorted-pid38040,"Generic Rainbow Color Led Glass Cup (Color: Assorted)","Rainbow Color Led Glass Cup (Color: Assorted)<br>Party Liquid Activated Blinking LED Light Up with 7 rainbow colors Drinkware Plastic Mug<br>The bottom cap which houses the electronics pops off for safe and easy cleaning of the mug. and nbsp;<br>These super-cool LED Beverage Cups make great gifts for any occasion or party goer, and are great for that hard-to-shop-for party person.<br>Perfect decoration for your party, bars and discos.",home-accessories,1,BSCHNKH1633,150.00000000,default,4,129,,"https://live.staticflickr.com/65535/51777347032_6dc03d1b61_o_d.jpg,https://live.staticflickr.com/65535/51779053270_6af14a08a4_o_d.jpg,https://live.staticflickr.com/65535/51778165001_0bb2b05435_o_d.jpg,https://live.staticflickr.com/65535/51778165021_7b8f4dd958_o_d.jpg","Generic Rainbow Color Led Glass Cup (Color: Assorted)","Rainbow Color Led Glass Cup (Color: Assorted)<br>Party Liquid Activated Blinking LED Light Up with 7 rainbow colors Drinkware Plastic Mug<br>The bottom cap which houses the electronics pops off for safe and easy cleaning of the mug. and nbsp;<br>These super-cool LED Beverage Cups make great gifts for any occasion or party goer, and are great for that hard-to-shop-for party person.<br>Perfect decoration for your party, bars and discos.",0,0,1,,,,,simple,Default,1,,"Rainbow Color Led Glass Cup (Color: Assorted)",,,,Assorted,Unisex,,,,,"Home Accessories",,,1,IN,0
generic-ceramic-40th-anniversary-printed-coffee-mug-color-white-capacity-330ml-pid40600,"Generic Ceramic 40th Anniversary Printed Coffee Mug (Color: White, Capacity:330ml)","Ceramic 40th Anniversary Printed Coffee Mug<br>Color: White, <br>Material: Ceramic, <br>Package Contents: 1 Pc Mug<br>Mug Design:40th Anniversary<br>Size:11oz,<br> Capacity: 330ml<br>Disclaimer:The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",mugs,1,BSB68MRPMUG1040,299.00000000,default,100,228,,"https://live.staticflickr.com/65535/52165137530_f1dd1569b7_o_d.jpg,https://live.staticflickr.com/65535/52163574092_c33e88969c_o_d.jpg,https://live.staticflickr.com/65535/52163574127_690ceddd61_o_d.jpg,https://live.staticflickr.com/65535/52163574157_61b955907d_o_d.jpg","Generic Ceramic 40th Anniversary Printed Coffee Mug (Color: White, Capacity:330ml)","Ceramic 40th Anniversary Printed Coffee Mug<br>Color: White, <br>Material: Ceramic, <br>Package Contents: 1 Pc Mug<br>Mug Design:40th Anniversary<br>Size:11oz,<br> Capacity: 330ml<br>Disclaimer:The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",0,0,1,,,,,simple,Default,1,,"Ceramic 40th Anniversary Printed Coffee Mug",,,,White,,Ceramic,,,,,"40th Anniversary",,1,IN,0
helping-handle-strong-sucker-helping-handle-hand-grip-color-assorted-pid36505,"Helping Handle Strong Sucker Helping Handle Hand Grip (Color: Assorted)","Home, Bathroom Wall Mounted Helping Handle Strong Sucker Helping Handle Hand Grip Handrail for Children and amp; Old People (Multi Uses)<br>Powerful Strong Suction Cup Design Works On Any, Flat Surface, Including Tile, Glass Door, Acrylic And Fiberglass Window, Kitchen Fridge, Bathroom Cabinet, Tub, Etc<br>Portable and amp; Convenient so you can take it anywhere<br>Easy to install, without tools or professional installation<br>The item is perfect for the bath, shower, next to the toilet, near the stairs or beside a chair. Absolutely NO drilling and NO fixing required! Grips to any smooth surface in seconds.",home-accessories,1,BSCHNKH1534,272.00000000,default,79,195,,"https://live.staticflickr.com/65535/51393328830_8a86537eda_o_d.jpg,https://live.staticflickr.com/65535/51392572233_7e9dace59f_o_d.jpg,https://live.staticflickr.com/65535/51392572233_7e9dace59f_o_d.jpg,https://live.staticflickr.com/65535/51392572498_898484ca84_o_d.jpg,https://live.staticflickr.com/65535/51392572628_9e55e867b0_o_d.jpg,https://live.staticflickr.com/65535/51392572808_6c5fcbbd9c_o_d.jpg,https://live.staticflickr.com/65535/51393045914_6abb9c31dd_o_d.jpg,https://live.staticflickr.com/65535/51393328760_01f40036e4_o_d.jpg","Helping Handle Strong Sucker Helping Handle Hand Grip (Color: Assorted)","Home, Bathroom Wall Mounted Helping Handle Strong Sucker Helping Handle Hand Grip Handrail for Children and amp; Old People (Multi Uses)<br>Powerful Strong Suction Cup Design Works On Any, Flat Surface, Including Tile, Glass Door, Acrylic And Fiberglass Window, Kitchen Fridge, Bathroom Cabinet, Tub, Etc<br>Portable and amp; Convenient so you can take it anywhere<br>Easy to install, without tools or professional installation<br>The item is perfect for the bath, shower, next to the toilet, near the stairs or beside a chair. Absolutely NO drilling and NO fixing required! Grips to any smooth surface in seconds.",0,0,1,,,,,simple,Default,1,,"Home, Bathroom Wall Mounted Helping Handle Strong Sucker Helping Handle Hand Grip Handrail for Children and amp; Old People (Multi Uses)",,,,Assorted,Unisex,,,,,"Home Accessories",,,1,IN,0
generic-ceramic-41st-anniversary-printed-coffee-mug-color-white-capacity-330ml-pid40601,"Generic Ceramic 41st Anniversary Printed Coffee Mug (Color: White, Capacity:330ml)","Ceramic 41st Anniversary Printed Coffee Mug<br>Color: White, <br>Material: Ceramic, <br>Package Contents: 1 Pc Mug<br>Mug Design:41st Anniversary<br>Size:11oz,<br> Capacity: 330ml<br>Disclaimer:The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",mugs,1,BSB68MRPMUG1041,299.00000000,default,100,228,,"https://live.staticflickr.com/65535/52163628067_447c2bbdca_o_d.jpg,https://live.staticflickr.com/65535/52163574092_c33e88969c_o_d.jpg,https://live.staticflickr.com/65535/52163574127_690ceddd61_o_d.jpg,https://live.staticflickr.com/65535/52163574157_61b955907d_o_d.jpg","Generic Ceramic 41st Anniversary Printed Coffee Mug (Color: White, Capacity:330ml)","Ceramic 41st Anniversary Printed Coffee Mug<br>Color: White, <br>Material: Ceramic, <br>Package Contents: 1 Pc Mug<br>Mug Design:41st Anniversary<br>Size:11oz,<br> Capacity: 330ml<br>Disclaimer:The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",0,0,1,,,,,simple,Default,1,,"Ceramic 41st Anniversary Printed Coffee Mug",,,,White,,Ceramic,,,,,"41st Anniversary",,1,IN,0
pack-of-2-kitchen-adjustable-faucet-tap-extender-color-assorted-pid36506,"Pack Of_2 Kitchen Adjustable Faucet Tap Extender (Color: Assorted)","Pack Of_2 Kitchen Faucet Adjustable Tap Extender Faucet Saving Water for Kitchen Water Outlet Shower Head Water Filter Sprinkler<br>Adjustable jet for softer or stronger spray<br>Perfect for kitchen, bathroom or laundry room sinks, this handy, flexible spray<br>Liner water can adjust the water pressure water conservation<br>Perfect for kitchen,bathroom or laundry room sinks.Two types of water flow, water column and water shower.",home-accessories,1,BSCHNKH1535,86.00000000,default,10,134,,"https://live.staticflickr.com/65535/51393045424_eb594f7940_o_d.jpg,https://live.staticflickr.com/65535/51393044949_b44062f9d8_o_d.jpg,https://live.staticflickr.com/65535/51393044949_b44062f9d8_o_d.jpg,https://live.staticflickr.com/65535/51392573823_fb5d6ae4e0_o_d.jpg,https://live.staticflickr.com/65535/51392315426_29060326f3_o_d.jpg,https://live.staticflickr.com/65535/51391552442_8c8e3722c8_o_d.jpg,https://live.staticflickr.com/65535/51393327755_6440d0cbaf_o_d.jpg,https://live.staticflickr.com/65535/51391550537_feb0628996_o_d.jpg","Pack Of_2 Kitchen Adjustable Faucet Tap Extender (Color: Assorted)","Pack Of_2 Kitchen Faucet Adjustable Tap Extender Faucet Saving Water for Kitchen Water Outlet Shower Head Water Filter Sprinkler<br>Adjustable jet for softer or stronger spray<br>Perfect for kitchen, bathroom or laundry room sinks, this handy, flexible spray<br>Liner water can adjust the water pressure water conservation<br>Perfect for kitchen,bathroom or laundry room sinks.Two types of water flow, water column and water shower.",0,0,1,,,,,simple,Default,1,,"Pack Of_2 Kitchen Faucet Adjustable Tap Extender Faucet Saving Water for Kitchen Water Outlet Shower Head Water Filter Sprinkler",,,,Assorted,Unisex,,,,,"Home Accessories",,,1,IN,0
generic-ceramic-42nd-anniversary-printed-coffee-mug-color-white-capacity-330ml-pid40602,"Generic Ceramic 42nd Anniversary Printed Coffee Mug (Color: White, Capacity:330ml)","Ceramic 42nd Anniversary Printed Coffee Mug<br>Color: White, <br>Material: Ceramic, <br>Package Contents: 1 Pc Mug<br>Mug Design:42nd Anniversary<br>Size:11oz,<br> Capacity: 330ml<br>Disclaimer:The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",mugs,1,BSB68MRPMUG1042,299.00000000,default,100,228,,"https://live.staticflickr.com/65535/52164888549_ec6463a441_o_d.jpg,https://live.staticflickr.com/65535/52163574092_c33e88969c_o_d.jpg,https://live.staticflickr.com/65535/52163574127_690ceddd61_o_d.jpg,https://live.staticflickr.com/65535/52163574157_61b955907d_o_d.jpg","Generic Ceramic 42nd Anniversary Printed Coffee Mug (Color: White, Capacity:330ml)","Ceramic 42nd Anniversary Printed Coffee Mug<br>Color: White, <br>Material: Ceramic, <br>Package Contents: 1 Pc Mug<br>Mug Design:42nd Anniversary<br>Size:11oz,<br> Capacity: 330ml<br>Disclaimer:The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",0,0,1,,,,,simple,Default,1,,"Ceramic 42nd Anniversary Printed Coffee Mug",,,,White,,Ceramic,,,,,"42nd Anniversary",,1,IN,0
generic-pack-of-3-cycle-motorbike-chain-cleaning-tool-color-assorted-pid37275,"Generic Pack Of_3 Cycle Motorbike Chain Cleaning Tool (Color: Assorted)","Generic Pack Of_3 Cycle Motorbike Chain Cleaning Tool (Color: Assorted)<br>3D brush rotation, multi-angle cleaning<br>Clean chain is quick and easy<br>Saves cleaning liquid (diesel kerosene, etc. can be used after precipitation) it's more environmentally friendly<br>Drain the diesel oil, add a little detergent to the water, and wash the chain again.",home-accessories,1,BSCCHNKH1221,150.00000000,default,1,168,,"https://live.staticflickr.com/65535/51096901555_369dc3e99d_o_d.jpg,https://live.staticflickr.com/65535/51096192662_d57b1d0d0b_o_d.jpg,https://live.staticflickr.com/65535/51096096526_e75dca55d7_o_d.jpg,https://live.staticflickr.com/65535/51096640088_2381eae730_o_d.jpg","Generic Pack Of_3 Cycle Motorbike Chain Cleaning Tool (Color: Assorted)","Generic Pack Of_3 Cycle Motorbike Chain Cleaning Tool (Color: Assorted)<br>3D brush rotation, multi-angle cleaning<br>Clean chain is quick and easy<br>Saves cleaning liquid (diesel kerosene, etc. can be used after precipitation) it's more environmentally friendly<br>Drain the diesel oil, add a little detergent to the water, and wash the chain again.",0,0,1,,,,,simple,Default,1,,"Generic Pack Of_3 Cycle Motorbike Chain Cleaning Tool (Color: Assorted)",,,,Assorted,Unisex,,,,,"Home and Kitchen Accessories",,,1,IN,0
